RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
35,2884,2024-05-14 03:41:41.6057956,98,Info,Microsoft-Windows-Ntfs,System,4,384,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,0x8000000000000002,0,"{""EventData"":{""Data"":[{""@Name"":""DriveName"",""#text"":""\\\\?\\Volume{c526ee1b-ba64-405c-a85b-a486eddd36cb}""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume4""},{""@Name"":""CorruptionActionState"",""#text"":""0""}]}}"
36,2885,2024-05-14 03:41:41.6339549,16,Info,Microsoft-Windows-Kernel-General,System,172,528,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""31""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\SAM""},{""@Name"":""KeysUpdated"",""#text"":""23""},{""@Name"":""DirtyPages"",""#text"":""3""}]}}"
37,2886,2024-05-14 03:41:41.6489999,16,Info,Microsoft-Windows-Kernel-General,System,172,512,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""36""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\SECURITY""},{""@Name"":""KeysUpdated"",""#text"":""120""},{""@Name"":""DirtyPages"",""#text"":""5""}]}}"
38,2887,2024-05-14 03:41:41.6499051,16,Info,Microsoft-Windows-Kernel-General,System,172,524,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""35""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\DEFAULT""},{""@Name"":""KeysUpdated"",""#text"":""183""},{""@Name"":""DirtyPages"",""#text"":""20""}]}}"
39,2888,2024-05-14 03:41:43.7444730,15,Info,Microsoft-Windows-Kernel-General,System,172,516,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""36""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\SOFTWARE""},{""@Name"":""OriginalSize"",""#text"":""73826304""},{""@Name"":""NewSize"",""#text"":""73797632""}]}}"
40,2889,2024-05-14 03:41:43.7731847,24,Info,Microsoft-Windows-Kernel-General,System,172,548,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Time,0,"{""EventData"":{""Data"":[{""@Name"":""ExitReason"",""#text"":""0""},{""@Name"":""CurrentBias"",""#text"":""-300""},{""@Name"":""CurrentTimeZoneID"",""#text"":""0""},{""@Name"":""TimeZoneInfoCacheUpdated"",""#text"":""0""},{""@Name"":""FirstRefresh"",""#text"":""0""}]}}"
41,2890,2024-05-14 03:41:52.6684573,129,Warning,stornvme,System,4,196,DC01.forela.local,0,,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""\\Device\\RaidPort1"",""Binary"":""0F-00-18-00-01-00-00-00-00-00-00-00-81-00-04-80-01-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-81-00-04-80-00-00-00-00-00-00-00-00""}}"
42,2891,2024-05-14 03:41:53.0547576,14,Info,Microsoft-Windows-Wininit,System,644,648,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""Config"",""#text"":""0""},{""@Name"":""IsTestConfig"",""#text"":""0""}]}}"
43,2892,2024-05-14 03:41:53.3519188,16962,Info,Microsoft-Windows-Directory-Services-SAM,System,828,832,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_RESTRICT_REMOTE_SAM_DEFAULT_SD"",""Data"":{""@Name"":""Default SD String:""}}}"
44,2893,2024-05-14 03:41:54.7060130,16977,Info,Microsoft-Windows-Directory-Services-SAM,System,828,1004,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_MINPWDLEN_SETTINGS_IN_EFFECT"",""Data"":[{""@Name"":""MinimumPasswordLength"",""#text"":""7""},{""@Name"":""RelaxMinimumPasswordLengthLimits"",""#text"":""0""},{""@Name"":""MinimumPasswordLengthAudit"",""#text"":""0""}]}}"
45,2894,2024-05-14 03:41:54.7178009,16977,Info,Microsoft-Windows-Directory-Services-SAM,System,828,832,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_MINPWDLEN_SETTINGS_IN_EFFECT"",""Data"":[{""@Name"":""MinimumPasswordLength"",""#text"":""7""},{""@Name"":""RelaxMinimumPasswordLengthLimits"",""#text"":""0""},{""@Name"":""MinimumPasswordLengthAudit"",""#text"":""-1""}]}}"
46,2895,2024-05-14 03:41:54.7178076,16983,Info,Microsoft-Windows-Directory-Services-SAM,System,828,832,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_AUDIT_LEGACY_PWD_RPC_METHODS_OFF""}}"
47,2896,2024-05-14 03:41:54.7307127,7036,Info,Service Control Manager,System,784,920,DC01.forela.local,0,,Service started or stopped,,,Name: PlugPlay | PlugPlay,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""PlugPlay""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""50-00-6C-00-75-00-67-00-50-00-6C-00-61-00-79-00-2F-00-34-00-00-00""}}"
48,2897,2024-05-14 03:41:54.7619920,7036,Info,Service Control Manager,System,784,920,DC01.forela.local,0,,Service started or stopped,,,Name: Power | Power,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Power""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""50-00-6F-00-77-00-65-00-72-00-2F-00-34-00-00-00""}}"
49,2898,2024-05-14 03:41:54.7776554,7036,Info,Service Control Manager,System,784,916,DC01.forela.local,0,,Service started or stopped,,,Name: DcomLaunch | DcomLaunch,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""DcomLaunch""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""44-00-63-00-6F-00-6D-00-4C-00-61-00-75-00-6E-00-63-00-68-00-2F-00-34-00-00-00""}}"
50,2899,2024-05-14 03:41:54.7984947,16,Info,Microsoft-Windows-Kernel-General,System,784,788,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""56""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT""},{""@Name"":""KeysUpdated"",""#text"":""89""},{""@Name"":""DirtyPages"",""#text"":""14""}]}}"
51,2900,2024-05-14 03:41:54.8244895,7036,Info,Service Control Manager,System,784,916,DC01.forela.local,0,,Service started or stopped,,,Name: RpcEptMapper | RpcEptMapper,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""RpcEptMapper""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""52-00-70-00-63-00-45-00-70-00-74-00-4D-00-61-00-70-00-70-00-65-00-72-00-2F-00-34-00-00-00""}}"
52,2901,2024-05-14 03:41:54.8402037,7036,Info,Service Control Manager,System,784,916,DC01.forela.local,0,,Service started or stopped,,,Name: RpcSs | RpcSs,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""RpcSs""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""52-00-70-00-63-00-53-00-73-00-2F-00-34-00-00-00""}}"
53,2902,2024-05-14 03:41:54.8870616,7036,Info,Service Control Manager,System,784,920,DC01.forela.local,0,,Service started or stopped,,,Name: LSM | LSM,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""LSM""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""4C-00-53-00-4D-00-2F-00-34-00-00-00""}}"
54,2903,2024-05-14 03:41:54.9027771,7036,Info,Service Control Manager,System,784,920,DC01.forela.local,0,,Service started or stopped,,,Name: BrokerInfrastructure | BrokerInfrastructure,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""BrokerInfrastructure""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""42-00-72-00-6F-00-6B-00-65-00-72-00-49-00-6E-00-66-00-72-00-61-00-73-00-74-00-72-00-75-00-63-00-74-00-75-00-72-00-65-00-2F-00-34-00-00-00""}}"
55,2904,2024-05-14 03:41:54.9182096,7036,Info,Service Control Manager,System,784,920,DC01.forela.local,0,,Service started or stopped,,,Name: SystemEventsBroker | SystemEventsBroker,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""SystemEventsBroker""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""53-00-79-00-73-00-74-00-65-00-6D-00-45-00-76-00-65-00-6E-00-74-00-73-00-42-00-72-00-6F-00-6B-00-65-00-72-00-2F-00-34-00-00-00""}}"
56,2905,2024-05-14 03:41:54.9668042,16,Info,Microsoft-Windows-Kernel-General,System,532,8,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""31""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\BBI""},{""@Name"":""KeysUpdated"",""#text"":""21""},{""@Name"":""DirtyPages"",""#text"":""5""}]}}"
57,2906,2024-05-14 03:41:54.9714429,16,Info,Microsoft-Windows-Kernel-General,System,784,1116,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""54""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT""},{""@Name"":""KeysUpdated"",""#text"":""42""},{""@Name"":""DirtyPages"",""#text"":""13""}]}}"
58,2907,2024-05-14 03:41:55.0120656,7036,Info,Service Control Manager,System,784,1104,DC01.forela.local,0,,Service started or stopped,,,Name: nsi | nsi,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""nsi""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""6E-00-73-00-69-00-2F-00-34-00-00-00""}}"
59,2908,2024-05-14 03:41:55.0120656,7036,Info,Service Control Manager,System,784,1104,DC01.forela.local,0,,Service started or stopped,,,Name: lmhosts | lmhosts,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""lmhosts""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""6C-00-6D-00-68-00-6F-00-73-00-74-00-73-00-2F-00-34-00-00-00""}}"
60,2909,2024-05-14 03:41:55.0120656,7036,Info,Service Control Manager,System,784,1100,DC01.forela.local,0,,Service started or stopped,,,Name: TimeBrokerSvc | TimeBrokerSvc,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""TimeBrokerSvc""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""54-00-69-00-6D-00-65-00-42-00-72-00-6F-00-6B-00-65-00-72-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
61,2910,2024-05-14 03:41:55.0369212,50036,Info,Microsoft-Windows-Dhcp-Client,System,1364,1408,DC01.forela.local,0,S-1-5-19,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,0x2000000000000000,0,"{""EventData"":""""}"
62,2911,2024-05-14 03:41:55.0369560,50103,Info,Microsoft-Windows-Dhcp-Client,System,1364,1408,DC01.forela.local,0,S-1-5-19,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,0x2000000000000000,0,"{""EventData"":""""}"
63,2912,2024-05-14 03:41:55.0382832,50036,Info,Microsoft-Windows-Dhcp-Client,System,1364,1408,DC01.forela.local,0,S-1-5-19,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,0x2000000000000000,0,"{""EventData"":""""}"
64,2913,2024-05-14 03:41:55.0466544,6,Info,Microsoft-Windows-FilterManager,System,4,184,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""5""},{""@Name"":""DeviceName"",""#text"":""wcifs""},{""@Name"":""DeviceTime"",""#text"":""2088-12-15 16:51:43.0000000""}]}}"
65,2914,2024-05-14 03:41:55.0532050,51046,Info,Microsoft-Windows-DHCPv6-Client,System,1364,1500,DC01.forela.local,0,S-1-5-19,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,0x2000000000000000,0,"{""EventData"":""""}"
66,2915,2024-05-14 03:41:55.0432991,7036,Info,Service Control Manager,System,784,896,DC01.forela.local,0,,Service started or stopped,,,Name: Dhcp | Dhcp,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Dhcp""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""44-00-68-00-63-00-70-00-2F-00-34-00-00-00""}}"
67,2916,2024-05-14 03:41:55.0589299,7036,Info,Service Control Manager,System,784,896,DC01.forela.local,0,,Service started or stopped,,,Name: Dnscache | Dnscache,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Dnscache""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""44-00-6E-00-73-00-63-00-61-00-63-00-68-00-65-00-2F-00-34-00-00-00""}}"
68,2917,2024-05-14 03:41:55.0589299,7036,Info,Service Control Manager,System,784,1100,DC01.forela.local,0,,Service started or stopped,,,Name: EventLog | EventLog,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""EventLog""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""45-00-76-00-65-00-6E-00-74-00-4C-00-6F-00-67-00-2F-00-34-00-00-00""}}"
69,2918,2024-05-14 03:41:55.0715380,6,Info,Microsoft-Windows-FilterManager,System,4,384,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""5""},{""@Name"":""DeviceName"",""#text"":""luafv""},{""@Name"":""DeviceTime"",""#text"":""2068-10-12 03:22:37.0000000""}]}}"
70,2919,2024-05-14 03:41:55.0589299,7036,Info,Service Control Manager,System,784,1108,DC01.forela.local,0,,Service started or stopped,,,Name: WPDBusEnum | WPDBusEnum,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""WPDBusEnum""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""57-00-50-00-44-00-42-00-75-00-73-00-45-00-6E-00-75-00-6D-00-2F-00-34-00-00-00""}}"
71,2920,2024-05-14 03:41:55.0824289,6,Info,Microsoft-Windows-FilterManager,System,4,384,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,336,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2074-11-09 20:03:12.0000000""}]}}"
72,2921,2024-05-14 03:41:55.0824405,1,Info,Microsoft-Windows-FilterManager,System,4,384,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2074-11-09 20:03:12.0000000""}]}}"
73,2922,2024-05-14 03:41:55.0824788,6,Info,Microsoft-Windows-FilterManager,System,4,384,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2074-11-09 20:03:12.0000000""}]}}"
74,2923,2024-05-14 03:41:55.0865248,6,Info,Microsoft-Windows-FilterManager,System,4,384,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""10""},{""@Name"":""DeviceName"",""#text"":""storqosflt""},{""@Name"":""DeviceTime"",""#text"":""2051-09-21 17:40:20.0000000""}]}}"
75,2924,2024-05-14 03:41:55.0916401,6,Info,Microsoft-Windows-FilterManager,System,4,396,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""7""},{""@Name"":""DeviceName"",""#text"":""bindflt""},{""@Name"":""DeviceTime"",""#text"":""2051-03-04 08:45:47.0000000""}]}}"
76,2925,2024-05-14 03:41:55.0901569,7036,Info,Service Control Manager,System,784,896,DC01.forela.local,0,,Service started or stopped,,,Name: NTDS | NTDS,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""NTDS""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""4E-00-54-00-44-00-53-00-2F-00-34-00-00-00""}}"
77,2926,2024-05-14 03:41:55.0901569,7036,Info,Service Control Manager,System,784,1108,DC01.forela.local,0,,Service started or stopped,,,Name: Themes | Themes,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Themes""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""54-00-68-00-65-00-6D-00-65-00-73-00-2F-00-34-00-00-00""}}"
78,2927,2024-05-14 03:41:55.1057589,7036,Info,Service Control Manager,System,784,1108,DC01.forela.local,0,,Service started or stopped,,,Name: NlaSvc | NlaSvc,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""NlaSvc""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""4E-00-6C-00-61-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
79,2928,2024-05-14 03:41:55.1057589,7036,Info,Service Control Manager,System,784,1108,DC01.forela.local,0,,Service started or stopped,,,Name: EventSystem | EventSystem,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""EventSystem""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""45-00-76-00-65-00-6E-00-74-00-53-00-79-00-73-00-74-00-65-00-6D-00-2F-00-34-00-00-00""}}"
80,2929,2024-05-14 03:41:55.1057589,7036,Info,Service Control Manager,System,784,1108,DC01.forela.local,0,,Service started or stopped,,,Name: ProfSvc | ProfSvc,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""ProfSvc""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""50-00-72-00-6F-00-66-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
81,2930,2024-05-14 03:41:55.1217400,7036,Info,Service Control Manager,System,784,1108,DC01.forela.local,0,,Service started or stopped,,,Name: gpsvc | gpsvc,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""gpsvc""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""67-00-70-00-73-00-76-00-63-00-2F-00-34-00-00-00""}}"
82,2931,2024-05-14 03:41:55.1339084,1014,Warning,Microsoft-Windows-DNS-Client,System,1412,1524,DC01.forela.local,0,S-1-5-20,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,0x4000000010000000,0,"{""EventData"":{""Data"":[{""@Name"":""QueryName"",""#text"":""_ldap._tcp.dc._msdcs.forela.local.""},{""@Name"":""AddressLength"",""#text"":""128""},{""@Name"":""Address"",""#text"":""17-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-01-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00""}]}}"
83,2932,2024-05-14 03:41:55.1529023,7036,Info,Service Control Manager,System,784,1108,DC01.forela.local,0,,Service started or stopped,,,Name: SENS | SENS,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""SENS""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""53-00-45-00-4E-00-53-00-2F-00-34-00-00-00""}}"
84,2933,2024-05-14 03:41:55.1529023,7036,Info,Service Control Manager,System,784,1108,DC01.forela.local,0,,Service started or stopped,,,Name: netprofm | netprofm,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-1\Artifacts\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""netprofm""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""6E-00-65-00-74-00-70-00-72-00-6F-00-66-00-6D-00-2F-00-34-00-00-00""}}"
